unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,LightGBM,AutoNBEATS,AutoNHITS,Chronos,y
hotel_42,2023-06-13,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.6222267934580423,0.12636611007062098,0.52206314,0.6316735,0.977983295917511,1.0121457489878543
hotel_42,2023-06-14,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.6341745245802616,0.03952892782867745,0.530082,0.6253153,0.9538950324058533,0.9959514170040485
hotel_42,2023-06-15,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.6278374218550304,0.06519098641370796,0.5560571,0.6295918,0.809365451335907,0.6072874493927125
hotel_42,2023-06-16,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6501330649966465,0.31742719026815885,0.6717508,0.7152322,0.8141831159591675,0.7489878542510121
hotel_42,2023-06-17,0.5789473684210527,1.0,0.6235235371777318,0.6450518324929743,0.3556860583790467,0.6388219,0.67505145,0.8864479064941406,0.8906882591093117
hotel_42,2023-06-18,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6569361683874576,-0.007383792780156051,0.429403,0.5143392,0.9298067092895508,0.30364372469635625
hotel_42,2023-06-19,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.6403883157687151,-0.38567556271316433,0.42652553,0.5510524,0.9635303616523743,0.4493927125506073
hotel_42,2023-06-20,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.648746375862647,-0.2299688561828666,0.5249978,0.6081434,0.9731656312942505,0.6680161943319838
hotel_42,2023-06-21,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.6427603145282108,-0.18290735232573568,0.4805042,0.5970422,0.96834796667099,0.951417004048583
hotel_42,2023-06-22,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.6490592938563609,-0.09357713405331745,0.52476615,0.6170205,0.9731656312942505,0.7732793522267206
hotel_42,2023-06-23,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6472987246996114,0.22461224561210935,0.6391966,0.7044858,0.977983295917511,0.8906882591093117
hotel_42,2023-06-24,0.5789473684210527,1.0,0.6235235371777318,0.652247259873751,0.3181758583460018,0.5916689,0.68684816,0.9057185053825378,0.902834008097166
hotel_42,2023-06-25,0.5789473684210527,0.9959514170040485,0.2771541095301263,0.6495480224765909,-0.02192906483023299,0.4431557,0.5763534,0.9346243739128113,0.38461538461538464
hotel_42,2023-06-26,0.5789473684210527,0.21862348178137653,0.3575462852718987,0.6505666974283489,-0.3254299646486081,0.51949805,0.57022613,0.9153537750244141,0.7246963562753036
hotel_42,2023-06-27,0.5789473684210527,0.25101214574898784,0.46404466213726625,0.64820456375613,-0.1956940782988065,0.5812846,0.63167506,0.96834796667099,0.97165991902834
hotel_42,2023-06-28,0.5789473684210527,0.27530364372469635,0.44306693331262137,0.6506326465335575,-0.32432939221976587,0.55561936,0.6113049,0.9346243739128113,0.8947368421052632
hotel_42,2023-06-29,0.5789473684210527,0.30364372469635625,0.44864531913861794,0.6487024101577002,-0.2998909318228746,0.5399649,0.6051899,0.9538950324058533,0.7732793522267206
hotel_42,2023-06-30,0.5789473684210527,0.5789473684210527,0.5164536633446177,0.6512981698105169,-0.00875190565198064,0.66283244,0.69284403,0.9009008407592773,0.7611336032388664
hotel_49,2023-06-03,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.6960327756823429,0.7449239820248335,0.7161395,0.71588224,0.7337214946746826,0.7292576419213974
hotel_49,2023-06-04,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6485204747392906,0.5908475756965825,0.6175158,0.6312581,0.7015407085418701,0.5676855895196506
hotel_49,2023-06-05,0.7336244541484717,0.4585152838427948,0.637129228474408,0.6005739966575517,0.4880528401594308,0.58376896,0.61456656,0.6822322607040405,0.6637554585152838
hotel_49,2023-06-06,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.6136691285340512,0.5152686372856855,0.6390145,0.6174467,0.6307430267333984,0.6157205240174672
hotel_49,2023-06-07,0.7336244541484717,0.611353711790393,0.6611476395418645,0.6315050739436286,0.5313888404773338,0.60708237,0.6040985,0.6629237532615662,0.6462882096069869
hotel_49,2023-06-08,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6434902563541537,0.47846004186628477,0.6239519,0.63666344,0.650051474571228,0.5895196506550219
hotel_49,2023-06-09,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6604507599015672,0.5767867894957872,0.7058337,0.68980294,0.6178706884384155,0.6550218340611353
hotel_49,2023-06-10,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.6511315139443179,0.6082503175196663,0.6966161,0.6693991,0.650051474571228,0.7336244541484717
hotel_49,2023-06-11,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6397938976658076,0.4666310560608169,0.6103319,0.60436755,0.650051474571228,0.6768558951965066
hotel_49,2023-06-12,0.7336244541484717,0.4585152838427948,0.637129228474408,0.6280499933980993,0.38348506209744676,0.5989416,0.5955698,0.6049984097480774,0.6331877729257642
hotel_49,2023-06-13,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.6313449772312327,0.423311727428367,0.6233705,0.6077078,0.6371791958808899,0.7336244541484717
hotel_49,2023-06-14,0.7336244541484717,0.611353711790393,0.6611476395418645,0.635541585485299,0.42801831095213305,0.61736923,0.6037826,0.6564876437187195,0.6724890829694323
hotel_49,2023-06-15,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6385421313130495,0.3589195877231559,0.65848446,0.6284406,0.6436153650283813,0.6550218340611353
hotel_49,2023-06-16,0.7336244541484717,0.7336244541484717,0.7278446064543925,0.6425517282612448,0.39688433239242255,0.702956,0.6854535,0.6307430267333984,0.7117903930131004
hotel_49,2023-06-17,0.7336244541484717,0.6026200873362445,0.7381262854559625,0.6403795349717307,0.41092246958798306,0.67990035,0.6598648,0.6049984097480774,0.6899563318777293
hotel_49,2023-06-18,0.7336244541484717,0.5982532751091703,0.6469264161174458,0.6375660226113259,0.2726115219885619,0.60090417,0.5860119,0.6114345788955688,0.6244541484716157
hotel_49,2023-06-19,0.7336244541484717,0.4585152838427948,0.637129228474408,0.6347905296198515,0.15922705624710182,0.60314775,0.58892393,0.6178706884384155,0.5807860262008734
hotel_49,2023-06-20,0.7336244541484717,0.5327510917030568,0.6616359970623615,0.6355302486674962,0.2100775229235187,0.6186218,0.602994,0.5985622406005859,0.6855895196506551
hotel_49,2023-06-21,0.7336244541484717,0.611353711790393,0.6611476395418645,0.636595617255756,0.22927374098659725,0.6253274,0.60104704,0.5985622406005859,0.7117903930131004
hotel_49,2023-06-22,0.7336244541484717,0.6637554585152838,0.6762703554162109,0.6372761106806331,0.1901008246125334,0.62243944,0.6308005,0.6049984097480774,0.6331877729257642
